Name,Price,Image,Winery,Grapes,Region,Wine Style,Product URL
Penfolds Bin 169 Cabernet Sauvignon Coonawarra 2018,"HK$1,168.00",images\Penfolds_Bin_169_Cabernet_Sauvignon_Coonawarra_2018.jpg,Penfolds,100% Cabernet Sauvignon,Australia / South Australia / Limestone Coast / Coonawarra,Australian Cabernet Sauvignon,https://vinewine.shoplineapp.com/products/penfolds-bin-169-cabernet-sauvignon-2018
Blank Canvas Anandale Farm Riesling 2023,HK$208.00,images\Blank_Canvas_Anandale_Farm_Riesling_2023.jpg,Blank Canvas,Riesling,New Zealand / South Island / Marlborough,New Zealand Riesling,https://vinewine.shoplineapp.com/products/blank-canvas-anandale-farm-riesling-2023
Henri & Philippe Jouan Coteaux Bourguignons Cuvee Thomas Vieilles Vignes Burgundy 2019,HK$288.00,images\Henri_&_Philippe_Jouan_Coteaux_Bourguignons_Cuvee_Thomas_Vieilles_Vignes_Burgundy_2019.jpg,Henri &amp; Philippe Jouan,100% Pinot Noir,France / Bourgogne / Coteaux Bourguignons,Burgundy Red,https://vinewine.shoplineapp.com/products/henri-jouan-coteaux-bourguignons-cuvee-thomas-vieilles-vignes-2019
獺祭 二割三分 純米大吟釀 23 720ml,HK$448.00,images\獺祭_二割三分_純米大吟釀_23_720ml.jpg,,,,,https://vinewine.shoplineapp.com/products/%E7%8D%BA%E7%A5%AD-%E4%BA%8C%E5%89%B2%E4%B8%89%E5%88%86-%E7%B4%94%E7%B1%B3%E5%A4%A7%E5%90%9F%E9%87%80-23-720ml
Pol Roger Blanc de Blancs Brut Champagne 2015 (Gift Box),HK$580.00,images\Pol_Roger_Blanc_de_Blancs_Brut_Champagne_2015_(Gift_Box).jpg,Pol Roger,Chardonnay,France / Champagne,French Champagne,https://vinewine.shoplineapp.com/products/pol-roger-blanc-de-blancs-2015-gift-box
Larmandier-Bernier Terre de Vertus Blanc de Blancs Premier Cru Non-Dose 2016,HK$748.00,images\Larmandier-Bernier_Terre_de_Vertus_Blanc_de_Blancs_Premier_Cru_Non-Dose_2016.jpg,Larmandier-Bernier,Chardonnay,France / Champagne / Champagne Premier Cru,French Champagne,https://vinewine.shoplineapp.com/products/larmandier-bernier-terre-de-vertus-blanc-de-blancs-premier-cru-non-dose-2016
Henri & Philippe Jouan Morey-Saint-Denis Vieilles Vignes Cote de Nuits 2019,HK$530.00,images\Henri_&_Philippe_Jouan_Morey-Saint-Denis_Vieilles_Vignes_Cote_de_Nuits_2019.jpg,Henri &amp; Philippe Jouan,Pinot Noir,France / Bourgogne / Côte de Nuits / Morey-Saint-Denis,Burgundy Côte de Nuits Red,https://vinewine.shoplineapp.com/products/henri-jouan-morey-saint-denis-vv-2019
Weingut Martin Tesch Lohrer Berg Riesling Nahe Dry 2020,HK$240.00,images\Weingut_Martin_Tesch_Lohrer_Berg_Riesling_Nahe_Dry_2020.jpg,Martin Tesch,Riesling,Germany / Nahe,German Riesling,https://vinewine.shoplineapp.com/products/weingut-martin-tesch-lohrer-berg-riesling-nahe-dry-2020-rp92
Weingut Martin Tesch Laubenheimer Karthauser Riesling Trocken Mosel Dry 2019,HK$240.00,images\Weingut_Martin_Tesch_Laubenheimer_Karthauser_Riesling_Trocken_Mosel_Dry_2019.jpg,Weingut Tesch,Riesling,Germany / Mosel,German Riesling,https://vinewine.shoplineapp.com/products/weingut-martin-tesch-laubenheimer-karthauser-riesling-trocken-mosel-dry-2019
Henri & Philippe Jouan Gevrey-Chambertin Aux Echezeaux Vieilles Vignes Cote de Nuits 2019,HK$798.00,images\Henri_&_Philippe_Jouan_Gevrey-Chambertin_Aux_Echezeaux_Vieilles_Vignes_Cote_de_Nuits_2019.jpg,Henri &amp; Philippe Jouan,Pinot Noir,France / Bourgogne / Côte de Nuits / Gevrey-Chambertin,Burgundy Côte de Nuits Red,https://vinewine.shoplineapp.com/products/henri-jouan-gevrey-chambertin-aux-echezeaux-vv-2019
Chateau des Quarts Pouilly Fuisse Clos des Quarts 2019,HK$446.00,images\Chateau_des_Quarts_Pouilly_Fuisse_Clos_des_Quarts_2019.jpg,Château des Quarts,100% Chardonnay,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Burgundy Mâconnais White,https://vinewine.shoplineapp.com/products/chateau-des-quarts-pouilly-fuisse-clos-des-quarts-2019
Leroy Beaujolais Villages Primeur 2022,HK$398.00,images\Leroy_Beaujolais_Villages_Primeur_2022.jpg,,,,,https://vinewine.shoplineapp.com/products/leroy-beaujolais-villages-primeur-2022
Conterno Fantino Sori Ginestra Barolo 2018,HK$668.00,images\Conterno_Fantino_Sori_Ginestra_Barolo_2018.jpg,Conterno Fantino,100% Nebbiolo,Italy / Northern Italy / Piemonte / Barolo,Italian Barolo,https://vinewine.shoplineapp.com/products/conterno-fantino-sori-ginestra-barolo-2018
Fattoria Nittardi Ad Astra Maremma Toscana Tuscany 2019,HK$200.00,images\Fattoria_Nittardi_Ad_Astra_Maremma_Toscana_Tuscany_2019.jpg,Nittardi,"50% Sangiovese, 25% Cabernet Sauvignon, 25% Cabernet Franc",Italy / Central Italy / Toscana / Maremma Toscana,Tuscan Red,https://vinewine.shoplineapp.com/products/fattoria-nittardi-ad-astra-maremma-toscana-tuscany-2019
Fattoria Nittardi 'BEN' Vermentino Toscana IGT Tuscany 2021,HK$200.00,images\Fattoria_Nittardi_'BEN'_Vermentino_Toscana_IGT_Tuscany_2021.jpg,Nittardi,Vermentino,Italy / Central Italy / Toscana / Maremma Toscana,Central Italy White,https://vinewine.shoplineapp.com/products/fattoria-nittardi-ben-vermentino-toscana-igt-tuscany-2021
Cantine Riondo 'Casalforte' Pinot Grigio Veronese IGT 2023,HK$118.00,images\Cantine_Riondo_'Casalforte'_Pinot_Grigio_Veronese_IGT_2023.jpg,,,,,https://vinewine.shoplineapp.com/products/cantine-riondo-castelforte-pinot-grigio-veronese-igt-2023
Domaine Marquis d'Angerville Champans Volnay Premier Cru 2017,"HK$1,088.00",images\Domaine_Marquis_d'Angerville_Champans_Volnay_Premier_Cru_2017.jpg,Domaine Marquis d'Angerville,Pinot Noir,France / Bourgogne / Côte de Beaune / Volnay / Volnay Premier Cru / Volnay 1er Cru 'Champans',Burgundy Côte de Beaune Red,https://vinewine.shoplineapp.com/products/domaine-marquis-dangerville-champans-volnay-premier-cru-2017
Domaine Les Poete Reuilly Toison d'Or Pinot Gris Loire 2019,HK$358.00,images\Domaine_Les_Poete_Reuilly_Toison_d'Or_Pinot_Gris_Loire_2019.jpg,Les Poëte,Pinot Gris,France / Loire Valley / Upper Loire / Reuilly,Upper Loire White,https://vinewine.shoplineapp.com/products/domaine-les-po%C3%ABte-reuilly-toison-dor-pinot-gris-2019
Domaine Les Poete Reuilly Blanc Orphee Loire 2019,HK$348.00,images\Domaine_Les_Poete_Reuilly_Blanc_Orphee_Loire_2019.jpg,Les Poëte,Sauvignon Blanc,France / Loire Valley / Upper Loire / Reuilly,Upper Loire White,https://vinewine.shoplineapp.com/products/domaine-les-po%C3%ABte-reuilly-blanc-orphee-2019
Roger Sabon Chateauneuf du Pape Cuvee Prestige 2020,HK$489.00,images\Roger_Sabon_Chateauneuf_du_Pape_Cuvee_Prestige_2020.jpg,,,,,https://vinewine.shoplineapp.com/products/roger-sabon-chateauneuf-du-pape-cuvee-prestige-2020
Badia a Coltibuono Chianti Classico Riserva DOCG Tuscany 2019,HK$298.00,images\Badia_a_Coltibuono_Chianti_Classico_Riserva_DOCG_Tuscany_2019.jpg,Badia a Coltibuono,Sangiovese,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Italian Chianti Classico Red,https://vinewine.shoplineapp.com/products/badia-a-coltibuono-chianti-classico-riserva-2019
Gaja Ca'Marcanda Grappa di Promis,HK$640.00,images\Gaja_Ca'Marcanda_Grappa_di_Promis.jpg,,,,,https://vinewine.shoplineapp.com/products/gaja-camarcanda-grappa-di-promis
Gaja Sito Moresco Rosso Langhe 2020 (JR17),HK$388.00,images\Gaja_Sito_Moresco_Rosso_Langhe_2020_(JR17).jpg,,,,,https://vinewine.shoplineapp.com/products/gaja-sito-moresco-2020-jr17
Oremus Tokaji Aszu 6 Puttonyos 2013,HK$658.00,images\Oremus_Tokaji_Aszu_6_Puttonyos_2013.jpg,,,,,https://vinewine.shoplineapp.com/products/oremus-tokaji-aszu-6-puttonyos-2013
Laherte Freres Longues Voyes Recole Blanc de Noirs NV (L-R 2019),HK$640.00,images\Laherte_Freres_Longues_Voyes_Recole_Blanc_de_Noirs_NV_(L-R_2019).jpg,,,,,https://vinewine.shoplineapp.com/products/laherte-freres-longues-voyes-recole-blanc-de-noirs-nv-l-r-2019
Laherte Freres Les Vignes d'Autrefois Blanc de Noirs Extra Brut Champagne 2018,HK$648.00,images\Laherte_Freres_Les_Vignes_d'Autrefois_Blanc_de_Noirs_Extra_Brut_Champagne_2018.jpg,Laherte Freres,"Pinot Meunier, Pinot Noir",France / Champagne,French Champagne,https://vinewine.shoplineapp.com/products/laherte-freres-les-vignes-dautrefois-blanc-de-noirs-extra-brut-2018
Laherte Freres Les Grandes Crayeres Blanc de Blancs 2018,HK$588.00,images\Laherte_Freres_Les_Grandes_Crayeres_Blanc_de_Blancs_2018.jpg,,,,,https://vinewine.shoplineapp.com/products/laherte-freres-les-grandes-crayeres-blanc-de-blancs-2018
Laherte Freres Ultradition Extra Brut NV,HK$388.00,images\Laherte_Freres_Ultradition_Extra_Brut_NV.jpg,,,,,https://vinewine.shoplineapp.com/products/laherte-freres-ultradition-extra-brut-nv
Bruno Giacosa Spumante Brut 2018,HK$328.00,images\Bruno_Giacosa_Spumante_Brut_2018.jpg,Bruno Giacosa,Pinot Noir,Italy / Northern Italy / Piemonte,Italian Sparkling,https://vinewine.shoplineapp.com/products/bruno-giacosa-spumante-brut-2018
Altesino Brunello di Montalcino 2018,HK$380.00,images\Altesino_Brunello_di_Montalcino_2018.jpg,,,,,https://vinewine.shoplineapp.com/products/altesino-brunello-di-montalcino-2018
Claude Dugat La Gibryotte Gevrey-Chambertin Cote de Nuits 2021,HK$648.00,images\Claude_Dugat_La_Gibryotte_Gevrey-Chambertin_Cote_de_Nuits_2021.jpg,Claude Dugat,Pinot Noir,France / Bourgogne / Côte de Nuits / Gevrey-Chambertin,Burgundy Côte de Nuits Red,https://vinewine.shoplineapp.com/products/la-gibryotte-by-claude-dugat-gevrey-chambertin-2021
Les Parcellaires de Saulx Gevrey Chambertin Les Evocelles Cote de Nuits 2018,HK$568.00,images\Les_Parcellaires_de_Saulx_Gevrey_Chambertin_Les_Evocelles_Cote_de_Nuits_2018.jpg,Les Parcellaires de Saulx,Pinot Noir,France / Bourgogne / Côte de Nuits / Gevrey-Chambertin,Burgundy Côte de Nuits Red,https://vinewine.shoplineapp.com/products/les-parcellaires-de-saulx-gevrey-chambertin-les-evocelles-2018
Armand Heitz Saint Aubin 1er cru Murgers des Dents de Chien 2019,HK$658.00,images\Armand_Heitz_Saint_Aubin_1er_cru_Murgers_des_Dents_de_Chien_2019.jpg,,,,,https://vinewine.shoplineapp.com/products/armand-heitz-saint-aubin-1er-cru-dents-de-chien-2019
Domaine Bertrand Bachelet En Remilly Blanc Saint-Aubin Premier Cru 2020,HK$478.00,images\Domaine_Bertrand_Bachelet_En_Remilly_Blanc_Saint-Aubin_Premier_Cru_2020.jpg,Bertrand Bachelet,Chardonnay,France / Bourgogne / Côte de Beaune / Saint-Aubin / Saint-Aubin Premier Cru / Saint-Aubin 1er Cru 'En Remilly',Burgundy Côte de Beaune White,https://vinewine.shoplineapp.com/products/bertrand-bachelet-saint-aubin-en-remilly-1er-cru-2020
Domaine Bertrand Bachelet La Fussiere Maranges Premier Cru 2020,HK$368.00,images\Domaine_Bertrand_Bachelet_La_Fussiere_Maranges_Premier_Cru_2020.jpg,Domaine Bachelet,Pinot Noir,France / Bourgogne / Côte de Beaune / Maranges / Maranges Premier Cru / Maranges 1er Cru 'La Fussière',Burgundy Côte de Beaune Red,https://vinewine.shoplineapp.com/products/bertrand-bachelet-maranges-la-fussiere-1er-cru-rouge-2020
Domaine Bertrand Bachelet Maranges Burgundy 2020,HK$298.00,images\Domaine_Bertrand_Bachelet_Maranges_Burgundy_2020.jpg,Bertrand Bachelet,Pinot Noir,France / Bourgogne/Côte de Beaune / Maranges,Burgundy Côte de Beaune Red,https://vinewine.shoplineapp.com/products/bertrand-bachelet-maranges-rouge-2020
Alain Brune Gevrey-Chambertin Cote de Nuits 2021,HK$880.00,images\Alain_Brune_Gevrey-Chambertin_Cote_de_Nuits_2021.jpg,Alain Brune,Pinot Noir,France / Bourgogne / Côte de Nuits / Gevrey-Chambertin,Burgundy Côte de Nuits Red,https://vinewine.shoplineapp.com/products/maison-alain-brune-gevrey-chambertin-2021
Petit-Roy Bourgogne Hautes Cotes de Beaune Rouge Burgundy 2020,HK$548.00,images\Petit-Roy_Bourgogne_Hautes_Cotes_de_Beaune_Rouge_Burgundy_2020.jpg,Petit Roy,Pinot Noir,France / Bourgogne / Bourgogne Hautes-Côtes de Beaune,Burgundy Red,https://vinewine.shoplineapp.com/products/petit-roy-bourgogne-hautes-cotes-de-beaune-2020
Jean-Marie Berrux Bourgogne 'Non de Gu' Burgundy 2022,HK$355.00,images\Jean-Marie_Berrux_Bourgogne_'Non_de_Gu'_Burgundy_2022.jpg,,,,,https://vinewine.shoplineapp.com/products/domaine-jean-marie-berrux-bourgogne-nondegu-2022
La Chaume des Lies Bourgogne Aligote Burgundy 2022,HK$295.00,images\La_Chaume_des_Lies_Bourgogne_Aligote_Burgundy_2022.jpg,,,,,https://vinewine.shoplineapp.com/products/la-chaume-des-lies-bourgogne-aligote-2022
Fratelli Minuto Riserva Speciale Barbaresco DOCG 1967,HK$699.00,images\Fratelli_Minuto_Riserva_Speciale_Barbaresco_DOCG_1967.jpg,Fratelli Minuto,Nebbiolo,Italy / Northern Italy / Piemonte / Barbaresco,Italian Barbaresco,https://vinewine.shoplineapp.com/products/minuto-fratelli-barbaresco-riserva-speciale-1967
Badia a Coltibuono Chianti Classico DOCG 2021,HK$188.00,images\Badia_a_Coltibuono_Chianti_Classico_DOCG_2021.jpg,,,,,https://vinewine.shoplineapp.com/products/badia-a-coltibuono-chianti-classico-docg-2021
Paul Avril Clos des Papes Chateauneuf-du-Pape Rhone 2021,HK$688.00,images\Paul_Avril_Clos_des_Papes_Chateauneuf-du-Pape_Rhone_2021.jpg,Clos des Papes (Paul Avril),Grenache,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Southern Rhône Châteauneuf-du-Pape Red,https://vinewine.shoplineapp.com/products/clos-des-papes-chateauneuf-du-pape-2021
Two Hands Wines Adrestia Semillon - Sauvignon Blanc Adelaide Hills 2019,HK$418.00,images\Two_Hands_Wines_Adrestia_Semillon_-_Sauvignon_Blanc_Adelaide_Hills_2019.jpg,Two Hands,"Sauvignon Blanc, Sémillon",Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,,https://vinewine.shoplineapp.com/products/two-hands-semillon-adrestia-adelaide-2019
Two Hands Shiraz Ares Barossa 2008,"HK$1,098.00",images\Two_Hands_Shiraz_Ares_Barossa_2008.jpg,,,,,https://vinewine.shoplineapp.com/products/two-hands-shiraz-ares-barossa-2008
Damilano Barbera d'Asti DOCG Piedmont 2021,HK$230.00,images\Damilano_Barbera_d'Asti_DOCG_Piedmont_2021.jpg,Damilano,100% Barbera,Italy / Northern Italy / Piemonte / Barbera d'Asti,Italian Barbera,https://vinewine.shoplineapp.com/products/damilano-barbera-dasti-2021
Bass Phillip Estate Old Vines Pinot Noir Gippsland 2022,HK$778.00,images\Bass_Phillip_Estate_Old_Vines_Pinot_Noir_Gippsland_2022.jpg,Bass Phillip,Pinot Noir,Australia / Victoria,Australian Pinot Noir,https://vinewine.shoplineapp.com/products/bass-phillip-estate-pinot-noir-2022
Capel Vale The Scholar Cabernet Sauvignon Margaret River 2014,HK$338.00,images\Capel_Vale_The_Scholar_Cabernet_Sauvignon_Margaret_River_2014.jpg,Capel Vale,Cabernet Sauvignon,Australia/Western Australia/South West Australia/Margaret River,Australian Cabernet Sauvignon,https://vinewine.shoplineapp.com/products/capel-vale-the-scholar-cabernet-sauvignon-2014
Pierre Gimonnet et Fils 'Oenophile Non Dose' Premier Cru Champagne 2014,HK$480.00,images\Pierre_Gimonnet_et_Fils_'Oenophile_Non_Dose'_Premier_Cru_Champagne_2014.jpg,Pierre Gimonnet &amp; Fils,Chardonnay,France / Champagne / Champagne Premier Cru,French Champagne,https://vinewine.shoplineapp.com/products/pierre-gimonnet-fils-oenophile-non-dose-blanc-de-blancs-2014
"Chateau Giscours La Sirene de Giscours, Margaux 2010",HK$320.00,"images\Chateau_Giscours_La_Sirene_de_Giscours,_Margaux_2010.jpg",,,,,https://vinewine.shoplineapp.com/products/chateau-giscours-la-sirene-de-giscours-margaux-2010
Terre del Barolo Barolo 1967,HK$628.00,images\Terre_del_Barolo_Barolo_1967.jpg,,,,,https://vinewine.shoplineapp.com/products/terre-del-barolo-barolo-1967
Coppo Barbaresco DOCG Piedmont 1974,HK$628.00,images\Coppo_Barbaresco_DOCG_Piedmont_1974.jpg,Coppo,Nebbiolo,Italy / Northern Italy / Piemonte / Barbaresco,Italian Barbaresco,https://vinewine.shoplineapp.com/products/coppo-barbaresco-1974
L. Bertolo Barbaresco Riserva Speciale DOCG Piedmont 1974,HK$698.00,images\L._Bertolo_Barbaresco_Riserva_Speciale_DOCG_Piedmont_1974.jpg,L. Bertolo,Nebbiolo,Italy / Northern Italy / Piemonte / Barbaresco,Italian Barbaresco,https://vinewine.shoplineapp.com/products/bertolo-barbaresco-riserva-speciale-1974
Argiano Brunello di Montalcino DOCG Tuscany 1998,HK$658.00,images\Argiano_Brunello_di_Montalcino_DOCG_Tuscany_1998.jpg,Argiano,Sangiovese,Italy / Central Italy / Toscana / Brunello di Montalcino,Italian Brunello,https://vinewine.shoplineapp.com/products/argiano-brunello-di-montalcino-1998
Altesino Brunello di Montalcino Cosimo I Club delle Fattorie 1989,HK$658.00,images\Altesino_Brunello_di_Montalcino_Cosimo_I_Club_delle_Fattorie_1989.jpg,Club Delle Fattorie,Sangiovese,Italy / Central Italy / Toscana / Brunello di Montalcino,Italian Brunello,https://vinewine.shoplineapp.com/products/altesino-brunello-di-montalcino-cosimo-i-club-delle-fattorie-1989
Markus Molitor Zeltinger Schlossberg Riesling Auslese Mosel** Sweet 2017,HK$238.00,,Markus Molitor,Riesling,Germany / Mosel,German Riesling,https://vinewine.shoplineapp.com/products/markus-molitor-zeltinger-schlossberg-riesling-auslese-sweet-2017
Ployez-Jacquemart 'Granite' Extra Brut Champagne NV,"HK$1,200.00",images\Ployez-Jacquemart_'Granite'_Extra_Brut_Champagne_NV.jpg,Ployez-Jacquemart,Chardonnay,France / Champagne,French Champagne,https://vinewine.shoplineapp.com/products/ployez-jacquemart-granite-extra-brut-champagne-nv
Drappier Brut Nature Rose Champagne NV,HK$488.00,images\Drappier_Brut_Nature_Rose_Champagne_NV.jpg,Drappier,100% Pinot Noir,France / Champagne,French Champagne,https://vinewine.shoplineapp.com/products/drappier-brut-nature-rose-champagne-nv
Domaine Gross 'Rhapsodie' Riesling Alsace 2022,HK$438.00,images\Domaine_Gross_'Rhapsodie'_Riesling_Alsace_2022.jpg,Domaine Gross,Riesling,France / Alsace,Alsace Riesling,https://vinewine.shoplineapp.com/products/domaine-gross-rhapsodie-2022
Domaine Gross Sonate 2022,HK$438.00,images\Domaine_Gross_Sonate_2022.jpg,Domaine Gross,Pinot Gris,France / Alsace,Alsace Red,https://vinewine.shoplineapp.com/products/domaine-gross-sonate-2022
Chapuis & Chapuis-les-Beaune Blanc Cote de Beaune 2020,HK$328.00,images\Chapuis_&_Chapuis-les-Beaune_Blanc_Cote_de_Beaune_2020.jpg,Chapuis &amp; Chapuis,Chardonnay,France / Bourgogne / Bourgogne Hautes-Côtes de Beaune,Burgundy White,https://vinewine.shoplineapp.com/products/chapuis-chapuis-chorey-les-beaune-blanc-2020
Chapuis & Chapuis Bourgogne Aligote Burgundy 2022,HK$248.00,images\Chapuis_&_Chapuis_Bourgogne_Aligote_Burgundy_2022.jpg,Chapuis &amp; Chapuis,Aligoté,France / Bourgogne / Bourgogne Aligoté,Burgundy White,https://vinewine.shoplineapp.com/products/chapuis-chapuis-bourgogne-aligote-2022
Louis Jadot Cote de Beaune-Villages Burgundy 2018,HK$265.00,images\Louis_Jadot_Cote_de_Beaune-Villages_Burgundy_2018.jpg,Louis Jadot,Pinot Noir,France / Bourgogne / Côte de Beaune / Côte de Beaune Villages,Burgundy Côte de Beaune Red,https://vinewine.shoplineapp.com/products/louis-jadot-cote-de-beaune-villages-2018
Dalton Levantina Galilee 2021,HK$288.00,images\Dalton_Levantina_Galilee_2021.jpg,Dalton,"Grenache, Petite Sirah, Carignan",Israel/Galilee,Israeli Red Blend,https://vinewine.shoplineapp.com/products/dalton-winery-levantina-2021
Dalton Wild One Galilee 2022,HK$288.00,images\Dalton_Wild_One_Galilee_2022.jpg,Dalton,Chenin Blanc,Israel / Galilee,Israeli White,https://vinewine.shoplineapp.com/products/dalton-winery-wild-one-2022
Bodegas Neo Punta Esencia Ribera del Duero 2019,HK$338.00,images\Bodegas_Neo_Punta_Esencia_Ribera_del_Duero_2019.jpg,Neo,Tinto Fino,Spain / Castilla y León / Ribera del Duero,Spanish Ribera Del Duero Red,https://vinewine.shoplineapp.com/products/bodegas-neo-punta-esencia-2019
Markus Molitor Urziger Wurzgarten Riesling Spatlese Mosel Dry 2020,HK$318.00,images\Markus_Molitor_Urziger_Wurzgarten_Riesling_Spatlese_Mosel_Dry_2020.jpg,Markus Molitor,100% Riesling,Germany / Mosel,German Riesling,https://vinewine.shoplineapp.com/products/markus-molitor-urziger-wurzgarten-riesling-spatlese-dry-2020
Domaine Michel Noellat Vosne-Romanee Cote de Nuits 2020,HK$880.00,images\Domaine_Michel_Noellat_Vosne-Romanee_Cote_de_Nuits_2020.jpg,Michel Noëllat,Pinot Noir,France / Bourgogne / Côte de Nuits / Vosne-Romanée,Burgundy Côte de Nuits Red,https://vinewine.shoplineapp.com/products/domaine-michel-noellat-vosne-romanee-2020
Domaine Michel Noellat Les Suchots Vosne-Romanee Premier Cru 2020,"HK$1,398.00",images\Domaine_Michel_Noellat_Les_Suchots_Vosne-Romanee_Premier_Cru_2020.jpg,Michel Noëllat,Pinot Noir,France / Bourgogne / Côte de Nuits / Vosne-Romanée / Vosne-Romanée Premier Cru / Vosne-Romanée 1er Cru 'Les Suchots',Burgundy Côte de Nuits Red,https://vinewine.shoplineapp.com/products/domaine-michel-noellat-vosne-romanee-1er-cru-les-suchots-2020
Weingut Robert Weil Kiedricher Klosterberg Riesling Trocken Rheingau 2022,HK$368.00,images\Weingut_Robert_Weil_Kiedricher_Klosterberg_Riesling_Trocken_Rheingau_2022.jpg,Robert Weil,100% Riesling,Germany / Rheingau,German Riesling,https://vinewine.shoplineapp.com/products/weingut-robert-weil-kiedrich-klosterberg-riesling-trocken-2022
Domaine Potinet-Ampeau Les Riottes Monthelie Premier Cru 2010,HK$468.00,images\Domaine_Potinet-Ampeau_Les_Riottes_Monthelie_Premier_Cru_2010.jpg,Domaine Potinet-Ampeau,Pinot Noir,France/Bourgogne / Côte de Beaune / Monthélie / Monthélie Premier Cru / Monthélie 1er Cru 'Les Riottes',Burgundy Côte de Beaune Red,https://vinewine.shoplineapp.com/products/domaine-potinet-ampeau-monthelie-1er-cru-les-riottes-2010
Domaine Michel Noellat Morey-Saint-Denis Cote de Nuits 2021,HK$548.00,images\Domaine_Michel_Noellat_Morey-Saint-Denis_Cote_de_Nuits_2021.jpg,Michel Noëllat,Pinot Noir,France / Bourgogne / Côte de Nuits / Morey-Saint-Denis,Burgundy Côte de Nuits Red,https://vinewine.shoplineapp.com/products/domaine-michel-noellat-morey-saint-denis-2021
Sori della Sorba 'Solo per Amore' Langhe Rosso Piedmont 2021,HK$358.00,images\Sori_della_Sorba_'Solo_per_Amore'_Langhe_Rosso_Piedmont_2021.jpg,Sori della Sorba,"Nebbiolo, Dolcetto",Italy / Northern Italy / Piemonte / Langhe,Northern Italy Red,https://vinewine.shoplineapp.com/products/sori-della-sorba-solo-per-amore-langhe-doc-rosso-2021
Gianni Gagliardo 'Madama' Barbera d'Alba Piedmont 2017,HK$238.00,images\Gianni_Gagliardo_'Madama'_Barbera_d'Alba_Piedmont_2017.jpg,Gianni Gagliardo,100% Barbera,Italy / Northern Italy / Piemonte,Italian Barbera,https://vinewine.shoplineapp.com/products/gianni-gagliardo-madama-barbera-d-alba-2017
Leclerc-Briant 'Abyss' Extra Brut Rose Champagne 2018,"HK$2,880.00",images\Leclerc-Briant_'Abyss'_Extra_Brut_Rose_Champagne_2018.jpg,Leclerc Briant,"Chardonnay, Pinot Noir, Pinot Meunier",France / Champagne,French Champagne,https://vinewine.shoplineapp.com/products/leclerc-briant-abyss-rose-brut-zero-2018
Leclerc-Briant 'Abyss' Brut Zero Champagne 2017,"HK$1,960.00",images\Leclerc-Briant_'Abyss'_Brut_Zero_Champagne_2017.jpg,Leclerc Briant,"Chardonnay, Pinot Noir, Pinot Meunier",France / Champagne,French Champagne,https://vinewine.shoplineapp.com/products/leclerc-briant-abyss-brut-zero-2017
Uncle Nearest 1856 Premium Whiskey Tennessee,HK$998.00,images\Uncle_Nearest_1856_Premium_Whiskey_Tennessee.jpg,,,,,https://vinewine.shoplineapp.com/products/uncle-nearest-1856-premium-whiskey
Bodegas LAN Reserva Rioja DOCa 2017,HK$238.00,images\Bodegas_LAN_Reserva_Rioja_DOCa_2017.jpg,Lan,Tempranillo,Spain / Rioja,Spanish Rioja Red,https://vinewine.shoplineapp.com/products/lan-reserva-2017
Bollinger PN AYC18 2018 - Gift Box,HK$775.00,images\Bollinger_PN_AYC18_2018_-_Gift_Box.jpg,,,,,https://vinewine.shoplineapp.com/products/bollinger-pn-ayc18-2018-gift-box
Domaine Gros Frere et Soeur Chemin des Moines de Vergy 2019,HK$698.00,images\Domaine_Gros_Frere_et_Soeur_Chemin_des_Moines_de_Vergy_2019.jpg,Domaine Gros Frère et Soeur,100% Pinot Noir,France / Bourgogne,Burgundy Red,https://vinewine.shoplineapp.com/products/gros-frere-soeur-chemin-des-moines-de-vergy-2019
Pierre-Marie Chermette Domaine du Vissoux Fleurie Poncie Beaujolais 2019,HK$198.00,images\Pierre-Marie_Chermette_Domaine_du_Vissoux_Fleurie_Poncie_Beaujolais_2019.jpg,Martine et Pierre Marie Chermette - Domaine du Vissoux,100% Gamay,France / Beaujolais / Fleurie,Beaujolais Red,https://vinewine.shoplineapp.com/products/pierre-marie-chermette-domaine-du-vissoux-fleurie-poncie-beaujolais-2019
Ogier Cote Rotie La Serine Rhone 2020,HK$418.00,images\Ogier_Cote_Rotie_La_Serine_Rhone_2020.jpg,Ogier,Shiraz/Syrah,France / Rhone Valley / Northern Rhône / Côte-Rôtie,Northern Rhône Côte-Rotie,https://vinewine.shoplineapp.com/products/ogier-cote-rotie-la-serine-2020
Giuseppe Mascarello e Figlio Barolo DOCG Piedmont 1964,"HK$3,380.00",images\Giuseppe_Mascarello_e_Figlio_Barolo_DOCG_Piedmont_1964.jpg,Mascarello Giuseppe e Figlio,Nebbiolo,Italy / Northern Italy / Piemonte / Barolo,Italian Barolo,https://vinewine.shoplineapp.com/products/mascarello-giuseppe-barolo-1964
Giuseppe Mascarello e Figlio Barolo DOCG Piedmont 1967,"HK$4,280.00",images\Giuseppe_Mascarello_e_Figlio_Barolo_DOCG_Piedmont_1967.jpg,Mascarello Giuseppe e Figlio,Nebbiolo,Italy / Northern Italy / Piemonte / Barolo,Italian Barolo,https://vinewine.shoplineapp.com/products/mascarello-giuseppe-barolo-1967
